trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
93,Ghv2EG4TulQ,تحدي فيفا كأس العالم  أقوى بطولة للتاريخ  fifa 23,2022-11-18,UCsx34Mgq868blrmlALy9lJQ,saud brothers gaming,People & Blogs,22.29.11,تحديفيفافيفا 23كأس العالم2022worldworld cupworld cup 2022challengesaudsaud channelsaud brotherscupfifafifa2323,1223532,64207,2143
96,dunDW_roR24,لما تروح تصطاد مع اصحابك,2022-11-16,UCQEDbvyY2L4MhiEW3ERpnNg,domyat sarcasm,People & Blogs,22.29.11,none,443960,11836,386
88,SKWF872PPWA,the blind date show 2  episode 15 with asma  ahmed,2022-11-16,UCboi9tFaUpreNfGMBoZ339A,bingecircle,Entertainment,22.29.11,bingecirclebinge circlebcoverdosedleh el masryeenawel bingefameablefameable 2bc videosrelationshitrelationshthotspotthe blind date showبينچ سيركلبينج سيركلليه المصرييناوڤردوزداوڤر دوزأول بينچفامبلريلاشنشيتهوتسبوتهوت سبوتذا بليند ديت شوthe blind date show 2the blind date show season 2the blind datefarm fritesepisode 15asma  ahmedasma and ahmedasma sherif moneerأسما شريف منير,775306,30671,1404
98,4JmMvS1nmF4,زوجي عمل سونار الحمللأول مرة وكانت الصدمةالمستشفي انقلبت,2022-11-15,UCczBeMNjFdQZ3o-BIsOOZGg,عائلة حمدى ووفاء,Entertainment,22.29.11,none,1045457,51865,1225
99,EQqBya0GJ5A,هل تقدر ترفع مطرقة الثور,2022-11-18,UCqq5n-Oe-r1EEHI3yvhVJcA,aboflah,Entertainment,22.29.11,أبوفلهفلهgamesالفلاويهقيمزaboflahحسنأكبر صانع محتوى قيمنقتحديتحديات2022تحدي المطرقةثوردبيبطولةببجيكاشالعب واربح,2480163,328164,11849
103,GT3CuLPxw0s,هل منتجات التخسيس فعلا بتنحف,2022-11-16,UCQB9yZWLvcSNI9ruw74iF8Q,ahmad aburob,Entertainment,22.29.11,aburobahmad aburobاحمد ابوالربابو الربروتيني اليوميfunقصصentertainmentروتينضحكتسليةمتعةردة فعلردة فعليطقطقةreactمنتجات التنحيف24 ساعة48 ساعةاكلfood48 hours24 hoursمنتجات التخسيسدايتweightweightlosslose weight,1955508,168019,5114
90,MiQ-CTnSaGA,قضيت 24 ساعه في اغلى فندق في مدينتي  حللت كل ريال,2022-11-19,UClrOqBa5nNLHcV6hiB_eiuw,اميره ستار   amira star,Howto & Style,22.29.11,none,893923,39788,2732
92,jIDZlj2JxzU,الحمدلله ياحبيبي ربي إني مسني الضر وأنت أرحم الراحمين,2022-11-16,UC-xfN8lG_XqI9Lo1kF7GBSQ,aya koky77,Science & Technology,22.29.11,none,285136,12255,2383
123,EzH0PmImmrI,تعالو نروح الكوافير ياعيال,2022-11-13,UCbbM3QjV8tX0nZdOINCKuUQ,يوميات عائله أم جنى 2,Film & Animation,22.29.11,none,685013,31850,3446
107,vtSBlFd1PsM,ali loka  2olo lely sab على لوكا  قولو للى ساب  official music video,2022-11-15,UChgcYQeWwF6QqVzdvUgyDfQ,ali loka,Music,22.29.11,alilokaalilokaعلى لوكاعلىلوكامصرalilokatracksha3byatجديدبكسبابيعميوزكالصواريخويجزباتيستوتاسانتاكوتوموتويسطاابيوراب سينهنركب سخانسخانشتاعلي لوكاafrotosantaالجوكربابلومروان بابلوالمنارهحفلهتيك توكtiktokولا فارقه معايا الناس مين سالك مين بصاصولا فارقه معايا الناسمين سالك مين بصاصانا بغلى و هما رخاصانا باغلى و هما رخاصجايب دهب و جايب ماسرايح فاضى و جاى بكاسمتخافيش ياماترندصاصاحموتيخاقولوا للى سابتريندالاردنالمغربتونس,580101,21315,1043
108,6p4SeR3pliM,nike fc presents the footballverse,2022-11-16,UCNhxq7He5p-_FdBh0OaxcQg,nike football,Sports,22.29.11,nikenike commercialfootballversenike fccristiano ronaldokylian mbapperonaldinhor10ronaldor9alex morganvirgil van dijkkevin de bruyneleah williamsonphil fodencarli lloydedgar davidssam kerrshane kluivertcr jr,6577779,221169,7402
118,d_eKYl1Z5T8,بث مباشر  المغرب  جورجيا,2022-11-17,UCRN5ho3UGhUi7ZCBe2G2f2w,arryadia tv,Sports,22.29.11,arryadiatvofficielbotola,1385340,15973,0
110,OWZLn8F1Aq8,ميمز كاس العالم  رسميا طفرت,2022-11-18,UCTGjKq1PZRXFMdsM1C39BMg,xsma333,Gaming,22.29.11,المكسيكيمحمدمحمد المكسيكيسماعة01reality,354497,43427,776
114,7IZ8pg-Myyc,ماين كرافت تحدي البناء خلال 30 ثانية فقط,2022-11-17,UC3CFqU4KlktVPPJ1Km87pRg,مصطفى game over,Gaming,22.29.11,ماين كرافتminecraft,585311,64480,2192
116,tvuiaTFdW0E,اخر شخص تنكسر بيضته يفوز   اقوى درع,2022-11-18,UCm6dEXyAMIy0njEOW-suLww,powr esports,Gaming,22.29.11,none,1626977,131457,3610
120,qa5wiXUBBCo,محاكي السوبر ماركت 1 نستقبل الزبائن,2022-11-18,UCKBG0BuqQpN3QqLH3b9hrpg,mustafa jamal مصطفى جمال,Gaming,22.29.11,محاكيالسوبر ماركتمصطفى,441233,45165,2979
112,pSqwYRCYfCY,فجأت حماتي بالشكل النهائي اخيرا عوضتها ده اللي كان لازم اعملو رد فعل حماتي تخيلو,2022-11-14,UCHLJsqHk_EEULrcbVp9UV7A,شروق علام,People & Blogs,22.29.11,none,3664968,106442,8841
115,hHC0GE0-SKc,سلاح الموت في أدغال جزيرة بورنيو  borneo,2022-11-15,UCe6eisvsctSPvBhmincn6kA,joe hattab,People & Blogs,22.29.11,joe hattabجو حطابقبائلصائدوا البشراكلي لحوم البشرقبائل منعزلةجزيرة بورنيوالغابات المطيرةوثائقيالغابات الاستوائيةborneopenan tribeblowpipe huntersdocumentarymalaysiaborneo jungleblowpipe maker,1898850,102515,3427
122,Vrqj-ZcPsWE,كيف تعيش يومك كامل بلون ابيض و اسود,2022-11-16,UCi2pntVKiXpmrEIrZtiytjg,power rakan,People & Blogs,22.29.11,powerشونقباورpower sopfixpwrwearepowrpower esportspower momentswearepowrshongxbongباور شونقpower shongسعدباور سعدباور ناصرباور ميثكpower mythcابو فلهbmqpower abo flhبورpowrpower esportpower swelyyبدراليوم الوطنيياسر موخpower ياسر موخyassir m55متجر باورحرامي سياراتسياراترشاشتوامردة قعلراكانراكان وريانتوأمتحديc7خشبbandritaبندريتااوبلزردة فعلنا على فورتنايت الجديدة,1016384,79357,1180
111,niKzJS07llA,اخيييرا بعد الصبر مشروعنا الجديد فى تركياهيكسبنا دهب ان شاء الله,2022-11-14,UCLACApi-a7dewNn6EysoE4w,يوميات حمدى ووفاء,Entertainment,22.29.11,none,1934963,110691,5439
113,MXosPRHaz74,فتحت اخطر صندوق عشوائي ب بيتي,2022-11-15,UCWXYdNyGX01rnTB-tQci8JQ,narins beauty,Entertainment,22.29.11,narıns beautyنارينتحديات شيرين و نارينمقالبميك ابنارين بيوتىفلوجmake upbeautynarineتحدياتلو خيرونيروتيني اليوميroutineاسئله و اجوبهانواع البناتمشترياتيرحلاتسفرروتيني الصباحيروتيني المسائيتحدي الضحكhaulsفلوجاتvlogدقيقه لتشتري اي شيشيرين بيوتينارين و سيدرا و شيرينسيدرا بيوتيشيرو شونارين و اخواتها,1796354,113989,5303
121,61A4XHS7lsc,ساب الطب وركز ف الطبخ دكتور يحيى بيتحدى كنتاكيوماكدونالدز,2022-11-15,UCTmzvyFz2o_jHAttFk7muOQ,الحاج جابر,Entertainment,22.29.11,none,687359,49637,623
117,ZwaX6hCjoWk,و انخطبت   فلوق حفلة خطوبتي  التجهيزات و المكياج,2022-11-14,UCHj0LToOhZTQPGpVot5NU1w,shahd naser,Howto & Style,22.29.11,shahad nasershahad nassershahd nasershahd nassershahdznتعليم مكياج شهد ناصرشهدشهد الناصرشهد ناصرشهد ناصر خلطاتشهد ناصر قبل التجميلشهد ناصر ماسكاتشهد ناصر مكياجشهد ناصر ميكبقناة شهد ناصرمكياج شهد ناصرمكياج صباحي ناعم شهد ناصرhijabihijabi youtuberhijabmy hijabخطوبتيخطوبة شهد ناصرخطوبهحفله خطوبتيتجهيزات الخطوبه شهد ناصرخطوبةخطيب شهد ناصرزوج شهد ناصرفلوق الخطوبهمكياج الخطوبهخطبتيخطبة شهد ناصرزواج شهد ناصر,1684315,128282,8820
126,WquxuIrItrU,قررت اني اقلد شخصيات اعضاء باور  جبت العيد,2022-11-17,UCbvO3w6mwFm9XwiRjAxXGqw,powr ecnnu,Gaming,22.29.11,يزيد بوريزيد باورتحدياتعقابpowrايكنو بورايكنو باورالعابقيمنقبورباوريزيد,803697,66053,1054
131,9iqTbZlx9Kg,طبخت بأكبر قدر ل ١٠٠ شخص   الشيف رائد,2022-11-16,UCZsUgnNKodvrBXu4JosmM2w,raed,Gaming,22.29.11,elonsnl,1108283,97481,2409
125,y8dRAhZ7PNY,واخيرا حققت حلمي  shein x shahad,2022-11-16,UCXYmhXsnhCYzCdmrjhxwuNQ,shahad,People & Blogs,22.29.11,حققت حلم حياتي شهدحققت اكبر حلم في حياتيصارت عارضة ليوم كاملشهدسيامند وشهدصار عندي براند خاص شهداول مرة شهد تصير عارضةحولت حالي لعارضة شهدشي انملابسي من شي انمشترياتي من شي انمشتريات شهد من شي انمشترياتي من sheinاكبر صندوق من موقع شي انحققت حلمي اكبر تعاون مع شي انشهد شي انشهد shein,1310466,95514,2189
137,793semcsa_w,لما ابوك وامك يتحولو لابطال خارقينالسلسيلي,2022-11-11,UCWQwGlQPHk0mkcfptyFEqhg,abdo asalsily _ السلسيلي,People & Blogs,22.29.11,القيصرمصرباسم اوتاكاابو فلهكوميديتيك توكالتوينزالجمل,1930823,19459,185
129,k1pHw53L_Io,إمسك نفسك  قمة الضحك,2022-11-13,UC8J_3JJ-Sjv7kUocEiEZcnQ,peace cake,Comedy,22.29.11,بيس كيكpeace cakeبيس اوف كيكرومانسية منسيةاللي فاكر فاكرلماذا نحن هناامسك نفسكيايا صافييايا صاديحازم راغبمروان إماممحمد البرعيعبدالرحمن مجديyaya safiأستاذ حازممحتوى عربيصناع محتوىيوتيوبرromanseya manseyaemsek nafsakamsak nafsaksafi yayasafy yayasafy romanseyayaya romanseyaياياجميلات بيس كيكحلقة أسماء أبو اليزيدلايناتلاينات رومانسية منسيةالهدف أسماأسماعشرة من عشرة بسالضحكقمة الضحكقمة الضحك امسك نفسك,729276,39792,863
127,rtbWMViBBUM,خلينا السكاكر تختار الوان شعرنا  شوفو شو صار,2022-11-15,UCzx8WgZ0QtH0qyrQ5-hl61w,qamar altaey,Entertainment,22.29.11,none,1058187,111419,78562
133,_QKK_rUG_ws,مقاطع تيك توك تضحك   سبونج بوب بالجيزاني,2022-11-14,UCxEGVXh6fi-XYo58NZrbIHQ,banderitax,Entertainment,22.29.11,بندريتا,2480359,213904,6598
134,_TXwDTidHYM,جربت فساتين سهرة رخيصة من موقع صيني غريب  انصدمت,2022-11-15,UCTLYhp6mZAJQaVI4mkfuVuw,asoo اسو,Entertainment,22.29.11,none,968204,89753,3984
136,kX3nB4PpJko,last to take hand off jet keeps it,2022-11-12,UCX6OQ3DkcsbYNE6H8uQQuVA,mrbeast,Entertainment,22.29.11,none,61774178,2679246,93267
140,RcceOnZjqG8,تحدي 24 ساعة على سطح بيتناجبنا العيد,2022-11-10,UCLACApi-a7dewNn6EysoE4w,يوميات حمدى ووفاء,Entertainment,22.29.11,none,3917925,226037,5926
142,9m22bsevQLs,eating only one color of food for 100 hours black vs pink,2022-11-14,UC56D-IHcUvLVFTX_8NpQMXg,brent rivera,Entertainment,22.29.11,none,6049459,161258,9136
143,zflZYmKTDLs,تحدي تحقيق الامنيات لـ8 اشخاصالجزء الـ2 والمنيل بستين نيلةشلوحوووووني,2022-11-10,UC7hzdUkoRB-wmsDfLfPOSAA,حوارات  7warat,Entertainment,22.29.11,none,1876848,121738,5345
138,Z_J8--ZPW7M,اشتريت كل منتجات أبل في المحلات,2022-11-12,UCmWV4bvAO4vUQtRZayT1usw,ayatee,Howto & Style,22.29.11,اشتريت كل منتجات أبل في المحلاتابلايفوناشترت المحلاتمنتجات أبلayaayateeتحدياشتريت كل منتجاتi bought all apple productsآياتيايهمختبر اياتيتجارب,2670390,142527,19173
128,aXREIUdmPXY,خطبت,2022-11-13,UCFGZTrhn2GbEsgQ8-12-rIA,ghaith marwan غيث مروان,Education,22.29.11,تحديفلوقvlogغيث مروانغيثتحديات غيثمقالب غيثghaithghaith marwangaithمقالبكريم ديبعمرو قضاهزياد و سارةايدياسلامانس و اصالةانصالةاسامة مروةتيم مروانخطبت,6640904,467421,36401
151,TlQ8LlE1KqY,تحدي بطاقات فيفا ٢٣ ضد مؤيد  مين جاب أقوى تشكيلة,2022-11-10,UCqnqH8s3rPbYyKzm8HBRUNg,بشار عربي  bashar arabi,Sports,22.29.11,بشاربشار عربيبشار العربيكرةكورةكرة قدمتحديات كرة قدممهارات كرة قدمتحدي الدائرةتحدي وجائزةتحدي ١٠٠٠ ريالكريستيانو رونالدوليونيل ميسيfbafbafootball challengesoccer challengefootballsoccerbashar arabiبكجاتبكجات فيفا 23فيفا 23fifa 23fifafifa 23بشار عربي بكجات,1571895,140045,4356
158,yg3RLR5TnF8,التحدي الأقوى في تاريخ يوتويب  سري  نصرالله vs نصوحي ومرعي  صباحو تحدي المعلومات كرة القدم,2022-11-04,UCAIxr4DpLZH-Iih4mlbLjiA,saba7o korah  صباحو كورة,Sports,22.29.11,nsoo7yنصوحيصباحو كورةsaba7o korahتحليل تكتيكيتحليل مباراةتحليل فنيليفربولسيتيكلوببيبجوارديولابرشلونةميسيريال مدريدرونالدوكريستيانويوفيكونتيانترميلانسبيرزمورينيوانشيلوتيعدنانمحمدbeinصلاحارسنالالنني,1080218,101593,2526
155,By5V0BXESFY,opening a diamond store in minecraft,2022-11-11,UCJHBJ7F-nAIlMGolm0Hu4vg,maizen,Gaming,22.29.11,minecraftmaizen,3669517,44309,1302
156,vrLhZw2OeVU,شونق بدون شنب او رايد بدون كاب  تحدي على الشنب والكاب,2022-11-09,UC5hnxbraFmMPxv63U4hCwTQ,shongxbоng,Gaming,22.29.11,شونقبونقدعمفورتنايتدونويشندونيشنتويتشتوتشالمشاهيرالعربفلوساكبراكثرافضلاعلىبتوتبشفورتانايتfortnitesolosquadeسولوسكوادshongbongجلدسكواداتكاشتبرعdonitionsvjkhdjvjkhdjاساطيررتنايتاقوىلاعبعربيفوقلتشاتنينجاجوالتسريبسكناتتحدياتالاسبوعهطورالكريتيفكريتيفاسرعبناءتحديتاخوالمعرقين,2216524,252078,8857
